OBJECTID,ORIG_FID,FCLASS,URBAN_CODE,ROUNDED_SPEED,Volume,Capacity,VCR,Artificial,Shape_Length,MODE_TYPE,MILES,POINT_X,POINT_Y
85,6209,0,0,45,408.000000000000000,12474.382978723400811,0.032707028531663,0,332.582537292532265,road,0.206656794400363,-1821113.419799998402596,997245.877000000327826
86,6210,0,0,45,540.000000000000000,12515.806451612899764,0.043145441892832,0,1601.350547160209317,road,0.995031108612649,-1820279.879199996590614,996418.501800000667572
87,6284,0,0,45,743.000000000000000,13201.447674418599490,0.056281706243457,0,252.465970011753683,road,0.156874767035397,-1329591.478799998760223,317227.645300000905991
88,6285,0,0,45,7505.000000000000000,13284.712643678149107,0.564935064935068,0,6629.429747074236730,road,4.119328427119830,-1629551.522900000214577,851720.818900000303984
89,6526,0,0,45,725.000000000000000,12402.678571428550640,0.058455114822547,0,1253.627580863425010,road,0.778966506606582,-1821323.910899996757507,996481.214400000870228
90,6527,0,0,45,743.000000000000000,13201.447674418599490,0.056281706243457,0,239.989350165539918,road,0.149122170391687,-1329741.442599996924400,317102.200800001621246
91,6528,0,0,45,743.000000000000000,13201.447674418599490,0.056281706243457,0,566.144447201349521,road,0.351785146564349,-1329682.585000000894070,317339.901200000196695
92,6547,0,0,45,2443.000000000000000,13458.081272084800730,0.181526619627967,0,14778.461261206377458,road,9.182891727488871,-1976828.837300002574921,1360628.178399998694658
93,6548,0,0,45,2443.000000000000000,13458.081272084800730,0.181526619627967,0,19353.598789086703619,road,12.025744702120299,-1967529.991800002753735,1350035.013500001281500
94,6670,0,0,45,7505.000000000000000,13284.712643678149107,0.564935064935068,0,19408.616645461243024,road,12.059931144757099,-1632284.306999996304512,840777.146699998527765
95,8389,0,0,45,49927.000000000000000,13432.268347435699980,3.716944801026951,0,3315.870097813535722,road,2.060382035210210,-1941566.365800000727177,430476.933100000023842
96,8621,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,14294.410134496600222,road,8.882116903332250,-2202569.573100000619888,491193.046599999070168
97,8632,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,9235.010737701632024,road,5.738358155670980,-2179299.868000000715256,503865.631999999284744
98,8633,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,9117.139227956316972,road,5.665116341613640,-2176786.575999997556210,501778.287300001829863
99,8634,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,1706.684171562684696,road,1.060482257487740,-2174922.668799996376038,506380.368200000375509
100,8635,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,2026.142995840919866,road,1.258984370995220,-2195817.656700000166893,499783.507599998265505
101,9261,0,0,55,54.000000000000000,13225.090909090900823,0.004083147735709,0,29277.582525508802064,road,18.192209975209600,-2039819.361500002443790,480439.473400000482798
102,9264,0,0,55,315.000000000000000,12318.217391304349803,0.025571881871671,0,18160.433602091121429,road,11.284347710137700,-2065100.924999997019768,520852.056899998337030
103,9265,0,0,55,503.000000000000000,11198.609090909099905,0.044916292364230,0,117.115199453596190,road,0.072771865569572,-2073319.840499997138977,524013.212000001221895
104,9267,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,158.323347143652398,road,0.098377370218523,-2059717.642599999904633,1040638.404599998146296
105,9268,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,308.811664891724320,road,0.191886288617222,-2058143.312399998307228,1039919.984999999403954
106,9269,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,73.240040804272084,road,0.045509160455559,-2060839.571599997580051,1037054.871700000017881
107,9270,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,323.859657780568568,road,0.201236659198564,-2061029.373999997973442,1037113.156599998474121
108,9271,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,139.414719423114946,road,0.086628117166794,-2061250.805799998342991,1037181.154399998486042
109,9272,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,19.136611184095493,road,0.011890915124966,-2055188.048699997365475,1027094.792399998754263
110,9273,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,82.458296058928738,road,0.051237107257576,-2055172.610200002789497,1027143.185499999672174
111,9274,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,636.113936789201944,road,0.395262084775740,-2055400.792499996721745,1021924.773299999535084
112,9275,0,0,45,56498.000000000000000,13458.592781931949503,4.197912881044169,0,302.684796693401836,road,0.188079236834268,-2055832.175700001418591,1022041.252099998295307
113,9276,0,0,55,1764.000000000000000,12953.294117647050371,0.136181575433911,0,166.303659232473052,road,0.103336096338107,-1821038.792099997401237,996045.436799999326468
114,9590,0,0,55,0.000000000000000,5000.000000000000000,0.000000000000000,0,5879.657900303502174,road,3.653442732559170,-2162217.219499997794628,570641.670699998736382
115,9647,0,0,55,78.000000000000000,12360.705882352949629,0.006310319227914,0,22356.221731496021675,road,13.891484368197601,-2222891.182599999010563,521025.144699998199940
116,9655,0,0,55,481.000000000000000,11230.414285714299695,0.042830120756263,0,46466.373377138181240,road,28.872808078565800,-1985914.971100002527237,522330.382500000298023
117,9657,0,0,55,503.000000000000000,11198.609090909099905,0.044916292364230,0,48732.853761304191721,road,30.281130880406302,-2068166.119099996984005,546038.808100000023842
118,9846,0,99999,55,920.000000000000000,19449.256198347098689,0.047302580140735,0,494.164076992551202,road,0.307058707563080,-2292168.556299999356270,667398.377399999648333
119,9858,0,99999,55,20.000000000000000,15000.000000000000000,0.001333333333333,0,13797.409676255776503,road,8.573295753696179,-1982285.383699998259544,434402.626499999314547
120,9860,0,99998,30,255.000000000000000,11635.555555555549290,0.021915584415585,0,215.218746604703597,road,0.133730461708131,-2243874.166299998760223,832673.929999999701977
121,9861,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,268.701660046707730,road,0.166963136932432,-2059810.102399997413158,1031880.228399999439716
122,9862,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,111.985436777577220,road,0.069584385194653,-2059894.399300001561642,1032050.888000000268221
123,9863,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,741.321570931309907,road,0.460634947089105,-2059586.449400000274181,1031427.441399998962879
124,9864,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,99.605510090101617,road,0.061891870774105,-2060294.331299997866154,1032109.957299999892712
125,9865,0,71317,30,1085.000000000000000,8067.948717948699596,0.134482758620690,0,84.032330860603182,road,0.052215165182796,-2056310.827699996531010,1026570.593100000172853
126,9866,0,71317,50,245.000000000000000,15000.000000000000000,0.016333333333333,0,78.029748518546839,road,0.048485340896073,-2055954.409299999475479,1028110.125000000000000
127,9867,0,28117,30,1585.000000000000000,14736.487341772150103,0.107556160653505,0,122.357056390530374,road,0.076028997949735,-2135907.888999998569489,879248.628100000321865
128,9868,0,28117,25,1245.000000000000000,15000.000000000000000,0.083000000000000,0,245.275696979945820,road,0.152406947444767,-2135854.118100002408028,879424.401900000870228
129,9869,0,28117,30,1245.000000000000000,15000.000000000000000,0.083000000000000,0,123.023484452241576,road,0.076443096320782,-2135799.143399998545647,879600.151999998837709
130,9870,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,45.039100053185692,road,0.027985943325346,-2060348.899499997496605,1032062.493299998342991
131,9871,0,71317,30,175.000000000000000,15000.000000000000000,0.011666666666667,0,101.400772755127818,road,0.063007393045603,-2056348.771300002932549,1026624.254700001329184
132,9872,0,71317,30,605.000000000000000,7713.750000000000000,0.078431372549020,0,187.201742516009944,road,0.116321537292540,-2056275.832000002264977,1026701.616399999707937
133,9873,0,99998,30,115.000000000000000,11187.857142857150393,0.010279001468429,0,337.983538642775216,road,0.210012814336586,-2122428.398199997842312,1123859.753699999302626
134,9874,0,99998,30,630.000000000000000,10875.375000000000000,0.057929036929761,0,106.960539892763734,road,0.066462065271119,-2122277.689699999988079,1123962.774500001221895
135,9875,0,99998,30,630.000000000000000,10875.375000000000000,0.057929036929761,0,74.153766346562278,road,0.046076922049624,-2122256.789200000464916,1123874.743799999356270
136,9876,0,65242,45,960.000000000000000,12030.270270270249966,0.079798705966931,0,93.788481829782810,road,0.058277344217780,-2023694.546499997377396,1193658.832400001585484
137,9877,0,65242,45,905.000000000000000,13192.115384615399307,0.068601583113456,0,93.867370008859922,road,0.058326362961629,-2023618.806900002062321,1193547.872499998658895
138,9878,0,65242,45,905.000000000000000,12957.163461538450065,0.069845533915379,0,95.417793632313007,road,0.059289749610230,-2023601.108199998736382,1193640.844500001519918
139,9879,0,65242,45,960.000000000000000,13050.810810810800831,0.073558648111332,0,95.294582844469204,road,0.059213190129210,-2023639.213100001215935,1193696.574999999254942
140,9880,0,80389,45,1576.000000000000000,11804.080808080800125,0.133513149022252,0,1123.131705314956889,road,0.697880291007731,-1980425.782600000500679,1205369.102099999785423
141,9881,0,80389,45,460.000000000000000,21305.263157894751203,0.021590909090909,0,612.160656606474959,road,0.380378236278360,-1965655.659100003540516,1215592.786699999123812
142,9882,0,80389,30,318.000000000000000,12047.262500000000728,0.026396038104092,0,249.254091303597647,road,0.154879002124726,-1966386.814999997615814,1239307.688400000333786
143,9883,0,80389,30,318.000000000000000,12047.262500000000728,0.026396038104092,0,56.698602191095837,road,0.035230807579916,-1966343.538699999451637,1239454.415800001472235
144,9886,0,99999,55,275.000000000000000,11225.000000000000000,0.024498886414254,0,5355.944013213988910,road,3.328022660988550,-1652707.163199998438358,506803.907000001519918
145,9888,0,60976,45,2495.000000000000000,13182.923875432550631,0.189259986902422,0,803.181559598493209,road,0.499072885122990,-1654092.920400001108646,705446.620299998670816
146,9889,0,99999,70,28.000000000000000,12819.333333333350311,0.002184200946487,0,102.840134027775449,road,0.063901768886893,-1354266.848800003528595,863046.126800000667572
147,9890,0,99999,55,740.000000000000000,11186.790123456799847,0.066149448754594,0,848.186768129648385,road,0.527037769275004,-1469171.416799999773502,1207634.974300000816584
148,9891,0,99999,70,524.000000000000000,5098.448529411750314,0.102776363628497,0,532.933157031128985,road,0.331148648868617,-1422500.097999997437000,1152891.905999999493361
149,9892,0,99999,55,85.000000000000000,12721.666666666649689,0.006681514476615,0,641.346927759633900,road,0.398513708110745,-1378489.466099999845028,930223.397900000214577
150,9893,0,99999,70,720.000000000000000,5000.000000000000000,0.144000000000000,0,269.115799744223011,road,0.167220470895361,-1384750.512599997222424,997412.320099998265505
151,9894,0,99999,25,560.000000000000000,6387.642276422750001,0.087669280114042,0,419.538932722802372,road,0.260688885437133,-1328243.317299999296665,921971.014699999243021
152,9895,0,99999,25,560.000000000000000,6387.642276422750001,0.087669280114042,0,760.755988790827814,road,0.472710910332937,-1327548.827299997210503,920984.068500000983477
153,9896,0,99999,50,1360.000000000000000,6104.080267558550077,0.222801788375558,0,373.855387364213698,road,0.232302503164916,-1351715.606399998068810,1104565.894799999892712
154,9897,0,99999,70,460.000000000000000,11418.019801980199190,0.040287195851615,0,528.643388274711810,road,0.328483115473097,-1334868.711999997496605,1123090.706099998205900
155,9898,0,99999,65,4335.000000000000000,11467.507869884599131,0.378024593415311,0,255.086561927576355,road,0.158503124101778,-1360498.130099996924400,1144188.630800001323223
156,9899,0,99999,65,1810.000000000000000,10564.396984924600474,0.171330176495911,0,601.540569546567667,road,0.373779233318314,-1359298.288099996745586,1127556.490400001406670
157,9903,0,99999,70,310.000000000000000,8137.500000000000000,0.038095238095238,0,378.625823660642538,road,0.235266708925497,-1206138.915600001811981,751380.922100000083447
158,9904,0,99999,70,310.000000000000000,8137.500000000000000,0.038095238095238,0,632.706972488759561,road,0.393145099540443,-1201885.825999997556210,746391.576099999248981
159,9905,0,99999,55,125.000000000000000,12472.222222222200799,0.010022271714922,0,4148.184174173468818,road,2.577556990801920,-1332270.153399996459484,815294.420600000768900
160,9906,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,41.375396250676815,road,0.025709427878617,-1295329.100800000131130,853063.723600000143051
161,9907,0,99999,55,28.000000000000000,15000.000000000000000,0.001866666666667,0,3.480015068426883,road,0.002162376787310,-1294698.353399999439716,853178.717700000852346
162,9908,0,99999,55,28.000000000000000,8927.333333333350311,0.003136434918975,0,40.249112540337890,road,0.025009589026406,-1297363.618600003421307,867463.273600000888109
163,9909,0,99999,55,28.000000000000000,12945.333333333350311,0.002162941600577,0,39.014465682404783,road,0.024242416570648,-1299788.297200001776218,807624.795099999755621
164,9910,0,99999,70,900.000000000000000,7132.352941176450258,0.126185567010310,0,124.517581982466368,road,0.077371483627678,-1227472.702699996531010,809304.470800001174212
165,9911,0,99999,55,28.000000000000000,12945.333333333350311,0.002162941600577,0,9.089986189215294,road,0.005648244259302,-1153550.721000000834465,756593.291799999773502
166,9912,0,99999,45,28.000000000000000,6374.666666666649689,0.004392386530015,0,163.586568885415062,road,0.101647778046382,-1187941.771799996495247,723898.418200001120567
167,9913,0,99999,70,1985.000000000000000,10926.605504587150790,0.181666666666666,0,261.189832165386065,road,0.162295512821200,-1133472.173299998044968,821996.110599998384714
168,9914,0,99999,55,655.000000000000000,15000.000000000000000,0.043666666666667,0,10.365608728346180,road,0.006440877772017,-1135571.889899998903275,827901.740200001746416
169,9915,0,99999,55,655.000000000000000,11139.548611111100399,0.058799510004083,0,54.134519929106943,road,0.033637563914282,-1135554.459399998188019,827928.858199998736382
170,9916,0,99999,55,1970.000000000000000,10441.454965357950641,0.188671023965141,0,339.343977511338494,road,0.210858150167636,-1135442.463899999856949,828090.583999998867512
171,9917,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,21.398567149911489,road,0.013296426589205,-1135296.179300002753735,828189.385800000280142
172,10488,0,57736,30,11375.000000000000000,30000.000000000000000,0.379166666666667,0,134.830316969159611,road,0.083779507245515,-1368051.908900000154972,1008015.720899999141693
173,10489,0,57736,35,8275.000000000000000,15000.000000000000000,0.551666666666667,0,99.382331106958873,road,0.061753194060621,-1368562.921400003135204,1008949.640799999237061
174,10502,0,71317,30,1310.000000000000000,14681.441441441449570,0.089228295819936,0,746.514755359730998,road,0.463861835835111,-2060084.500100001692772,1032435.748100001364946
175,10556,0,99999,25,28.000000000000000,12945.333333333350311,0.002162941600577,0,512.322498601492384,road,0.318341805081136,-1299602.878399997949600,807801.935199998319149
176,10557,0,99999,25,28.000000000000000,12945.333333333350311,0.002162941600577,0,401.811957057057384,road,0.249673875463011,-1300901.395999997854233,806168.665800001472235
177,10558,0,99999,25,28.000000000000000,12945.333333333350311,0.002162941600577,0,690.189698959742941,road,0.428863138384550,-1300067.462399996817112,807420.870900001376867
178,10609,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,849.878786270138448,road,0.528089138501505,-1354438.295299999415874,862617.078899998217821
179,10610,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,682.835054950412996,road,0.424293183607919,-1309851.673199996352196,972801.104299999773502
180,10611,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,4121.857012708510410,road,2.561198083812090,-1400741.432599999010563,1100061.401599999517202
181,10612,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,16054.749934958388621,road,9.975939156239139,-1294683.610200002789497,861000.580099999904633
182,10613,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,640.188170467177429,road,0.397793691150454,-1295016.405400000512600,853147.584499999880791
183,10614,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,157.886896854433502,road,0.098106173124354,-1299725.817400000989437,807548.711199998855591
184,10615,0,99999,55,28.000000000000000,12572.000000000000000,0.002227171492205,0,2181.482272517546789,road,1.355507529498360,-1298104.751800000667572,808072.342500001192093
185,10618,0,99999,55,28.000000000000000,12693.333333333350311,0.002205882352941,0,52.174783307442276,road,0.032419842468655,-1297256.638400003314018,808769.014600001275539
186,10628,0,99999,55,240.000000000000000,12433.846153846150628,0.019302152932442,0,162.621843871806817,road,0.101048326913400,-1309498.776500001549721,972994.119800001382828
187,10629,0,99999,55,265.000000000000000,12308.793103448300826,0.021529324424647,0,544.704733467615142,road,0.338463152724432,-1309298.465300001204014,973285.585299998521805
188,10653,0,99999,55,1420.000000000000000,10445.192307692299437,0.135947712418301,0,10957.883477092102112,road,6.808899502732260,-1296590.416500002145767,846588.436500001698732
189,10681,0,99999,55,4870.000000000000000,12368.253968253950006,0.393749999999999,0,2162.787744811461380,road,1.343891311761790,-1376757.405900001525879,1017799.628600001335144
190,10686,0,99999,65,28.000000000000000,12693.333333333350311,0.002205882352941,0,2352.828169309200348,road,1.461976720733950,-1362164.282799996435642,1124054.887099999934435
191,10689,0,99999,70,28.000000000000000,8675.333333333350311,0.003227541689080,0,3455.902801719933450,road,2.147394149364170,-1189602.390399999916553,724526.195099998265505
192,10694,0,99999,70,28.000000000000000,12945.333333333350311,0.002162941600577,0,4680.662632917956216,road,2.908423103819130,-1153350.785599999129772,758786.107700001448393
193,11530,1,6652,60,33739.000000000000000,40000.000000100000761,0.843474999997891,0,422.105570850329229,road,0.262283717240806,-1939719.952799998223782,1372272.377999998629093
194,11531,1,6652,60,26924.000000000000000,40000.000000100000761,0.673099999998317,0,1311.019755060017587,road,0.814628278988524,-1940511.793799996376038,1374695.376699998974800
195,11532,1,6652,60,29044.000000000000000,40000.000000100000761,0.726099999998185,0,675.004420399524520,road,0.419427462612520,-1940065.020800001919270,1373132.177099999040365
196,11533,1,6652,60,25250.000000000000000,40000.000000100000761,0.631249999998422,0,632.781401609094473,road,0.393191347559186,-1940244.192299999296665,1373761.043400000780821
197,11534,1,6652,60,20831.000000000000000,40000.000000100000761,0.520774999998698,0,359.085674545135930,road,0.223125047456471,-1939166.302799999713898,1362681.381400000303984
198,11535,1,6652,60,26155.000000000000000,40000.000000100000761,0.653874999998365,0,337.051293777196463,road,0.209433545391544,-1936299.565300002694130,1368820.701900001615286
199,11536,1,6652,60,24645.000000000000000,40000.000000100000761,0.616124999998460,0,477.627288750131527,road,0.296783244288079,-1936346.522399999201298,1368416.939500000327826
200,11537,1,6652,60,23135.000000000000000,40000.000000100000761,0.578374999998554,0,48.131084151098420,road,0.029907209328105,-1937342.903300002217293,1366223.314800001680851
201,11538,1,6652,60,35083.000000000000000,40000.000000100000761,0.877074999997807,0,164.337332164935020,road,0.102114279787460,-1939541.302599996328354,1372040.368999999016523
202,11539,1,6652,60,33922.000000000000000,40000.000000100000761,0.848049999997880,0,87.590170675478134,road,0.054425899928876,-1937168.530900001525879,1370546.734200000762939
203,11540,1,6652,60,35083.000000000000000,40000.000000100000761,0.877074999997807,0,58.819996840088308,road,0.036548978465819,-1937104.087700001895428,1370512.006099998950958
204,12295,1,6652,60,20703.000000000000000,40000.000000100000761,0.517574999998706,0,285.855011558809167,road,0.177621714095175,-1938997.398400001227856,1362956.077599998563528
205,12296,1,6652,60,20703.000000000000000,40000.000000100000761,0.517574999998706,0,2127.157578558710156,road,1.321751797156820,-1938569.113700002431870,1364076.428199999034405
206,12297,1,6652,60,20703.000000000000000,40000.000000100000761,0.517574999998706,0,1456.251290880057013,road,0.904870791066096,-1937642.138499997556210,1365542.240100000053644
207,12298,1,6652,60,20958.000000000000000,40000.000000100000761,0.523949999998690,0,3148.121306420600376,road,1.956147977174540,-1938639.536600001156330,1361215.568199999630451
208,12299,1,6652,60,23135.000000000000000,40000.000000100000761,0.578374999998554,0,841.250164738279977,road,0.522727572376043,-1936521.032799996435642,1367781.490100000053644
209,12300,1,6652,60,23135.000000000000000,40000.000000100000761,0.578374999998554,0,1332.639668234721512,road,0.828062243345975,-1936956.976000003516674,1366794.638199999928474
210,12301,1,6652,60,26155.000000000000000,40000.000000100000761,0.653874999998365,0,854.701613415142333,road,0.531085898361019,-1936396.774499997496605,1369400.771899998188019
211,12302,1,6652,60,27076.000000000000000,40000.000000100000761,0.676899999998308,0,450.225397392350658,road,0.279756532439028,-1940751.826399996876717,1375542.653900001198053
212,12303,1,6652,60,32761.000000000000000,40000.000000100000761,0.819024999997952,0,904.127065638392992,road,0.561797389112745,-1936735.321000002324581,1370210.011500000953674
213,12304,1,6652,60,33470.000000000000000,40000.000000100000761,0.836749999997908,0,382.220464393694499,road,0.237500310656246,-1939905.912699997425079,1372628.534600000828505
214,12305,1,6652,60,35083.000000000000000,40000.000000100000761,0.877074999997807,0,1089.129979923030533,road,0.676752640618209,-1939085.807700000703335,1371610.102499999105930
215,12306,1,6652,60,35083.000000000000000,40000.000000100000761,0.877074999997807,0,1256.931511307104756,road,0.781019469699506,-1938115.682999998331070,1370985.585099998861551
216,12307,1,6652,60,35083.000000000000000,40000.000000100000761,0.877074999997807,0,373.758595574166975,road,0.232242359655223,-1937371.455399997532368,1370656.425999999046326
217,12369,1,8785,65,55750.000000000000000,60681.818181818001904,0.918726591760302,0,160.648038564077467,road,0.099821863609023,-1568324.484600000083447,604467.272799998521805
218,12370,1,8785,65,50000.000000000000000,59181.818181818001904,0.844854070660525,0,99.544184488299123,road,0.061853764888010,-1568436.147799998521805,604533.910700000822544
219,12371,1,8785,75,9250.000000000000000,27204.545454545448592,0.340016708437762,0,1642.557984906363345,road,1.020636172123790,-1631623.622400000691414,691996.164400000125170
220,12372,1,8785,75,9291.000000000000000,27230.309543229999690,0.341200675124530,0,1104.791268558290994,road,0.686484094746526,-1630284.057999998331070,691691.949599999934435
221,12373,1,8785,60,26000.000000000000000,44371.212121212098282,0.585965511353936,0,359.207623065000121,road,0.223200822602100,-1617848.935300000011921,691473.327500000596046
222,12374,1,8785,60,31000.000000000000000,44643.939393939399451,0.694383166468692,0,400.482612717983102,road,0.248847860838179,-1617474.042400002479553,691532.190000001341105
223,12375,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,53.126441989216282,road,0.033011174575686,-1619963.317299999296665,688971.609400000423193
224,12376,1,8785,60,35083.000000000000000,44810.818937594449380,0.782913609520464,0,817.190553960704960,road,0.507777653242313,-1619143.599899999797344,691018.895700000226498
225,12377,1,8785,60,32333.000000000000000,44697.200093720697623,0.723378644125459,0,790.952294534002931,road,0.491473987307508,-1618408.797499999403954,691343.155600000172853
226,12378,1,8785,60,22833.000000000000000,44712.447577969498525,0.510663165110428,0,462.113734047532773,road,0.287143587586038,-1620747.987400002777576,690106.324900001287460
227,12379,1,8785,60,31600.000000000000000,44767.298010069549491,0.705872398036893,0,306.874901801137412,road,0.190682842233440,-1620040.232299998402596,690534.402499999850988
228,12380,1,8785,60,33000.000000000000000,44787.878787878798903,0.736806495263870,0,32.693984235882027,road,0.020315059333439,-1619898.080200001597404,690627.242600001394749
229,12381,1,8785,55,3500.000000000000000,31793.650793650798732,0.110084872690964,0,24.891426870347892,road,0.015466784657285,-1616044.232799999415874,691307.808100000023842
230,12762,1,8785,55,3500.000000000000000,31793.650793650798732,0.110084872690964,0,572.400338322540506,road,0.355672369314369,-1616326.177000001072884,691406.219700001180172
231,12763,1,8785,55,12250.000000000000000,19999.999999859999662,0.612500000004288,0,236.342851878218511,road,0.146856345935061,-1616728.135099999606609,691436.131400000303984
232,12764,1,8785,60,21250.000000000000000,44765.151515151497733,0.474699610763243,0,423.190897341470361,road,0.262958106507792,-1621175.443400003015995,690029.831099998205900
233,12765,1,8785,60,24000.000000000000000,44234.848484848502267,0.542558657304333,0,437.121963235439807,road,0.271614452218738,-1617057.295900002121925,691507.012499999254942
234,12766,1,8785,60,26000.000000000000000,44621.212121212098282,0.582682512733447,0,442.712733352815690,road,0.275088388764210,-1620360.071999996900558,690339.043000001460314
235,12767,1,8785,60,33000.000000000000000,44787.878787878798903,0.736806495263870,0,425.871327159449891,road,0.264623645048414,-1619701.138599999248981,690744.478000000119209
236,12768,1,8785,65,30250.000000000000000,73242.424242423992837,0.413011998345057,0,305.295859927568699,road,0.189701673064211,-1557411.955799996852875,603605.396600000560284
237,12769,1,8785,65,30250.000000000000000,73696.969696969506913,0.410464638157896,0,321.186386301464097,road,0.199575568634606,-1557717.592299997806549,603673.454300001263618
238,12770,1,8785,65,55750.000000000000000,60659.090909090999048,0.919070813038590,0,8594.335310694143118,road,5.340261697948680,-1563775.105599999427795,604559.103300001472235
239,12771,1,8785,65,55750.000000000000000,60666.666666666496894,0.918956043956047,0,321.281422256631799,road,0.199634621121269,-1568106.223200000822544,604365.626899998635054
240,12772,1,8785,65,55750.000000000000000,74742.424242423992837,0.745894992904928,0,1925.943571852277273,road,1.196723459971970,-1558760.271099999547005,604087.022599998861551
241,12773,1,8785,75,9250.000000000000000,27204.545454545448592,0.340016708437762,0,2712.945126160592736,road,1.685742576024980,-1633715.071599997580051,692585.966800000518560
242,12774,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,3870.430378919652412,road,2.404969129073020,-1611909.554200001060963,679881.973499998450279
243,12775,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,3191.977224623640723,road,1.983398726853420,-1627702.209299996495247,691103.043900001794100
244,12776,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,499.824202977220125,road,0.310575739760309,-1629502.287500001490116,691511.600999999791384
245,12777,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,2894.735178833700502,road,1.798701451873150,-1618945.516000002622604,687905.546300001442432
246,12778,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,2428.673148110205148,road,1.509104511380980,-1616956.382700003683567,686225.155699998140335
247,12779,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,4856.472620925986121,road,3.017666147188380,-1623744.300099998712540,690636.624800000339746
248,12780,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,1800.632174007059803,road,1.118858723021750,-1620601.723899997770786,689643.461599998176098
249,12781,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,1598.649162732089962,road,0.993352549506982,-1615120.121100001037121,685456.158100001513958
250,12782,1,8785,75,9500.000000000000000,27280.303030303050036,0.348236600944181,0,3933.964171713724227,road,2.444447118692700,-1613279.497199997305870,683450.519699998199940
251,14967,1,18451,70,23166.000000000000000,29623.110402355250699,0.782024564110530,0,518.984260881050886,road,0.322481223972332,-1568253.797100000083447,1148004.205099999904633
252,14968,1,18451,70,22250.000000000000000,29575.757575757550512,0.752305327868852,0,512.705140604445774,road,0.318579567323185,-1566956.457199998199940,1147690.348799999803305
253,14969,1,18451,65,7500.000000000000000,23878.205128205150686,0.314093959731543,0,1.351018321854696,road,0.000839482186418,-1554525.346199996769428,1140281.890099998563528
254,14970,1,18451,70,24750.000000000000000,29689.393939393950859,0.833631028323550,0,620.119060674804700,road,0.385323349412359,-1564422.332199998199940,1146964.688000001013279
255,14971,1,18451,65,25250.000000000000000,29742.424242424251133,0.848955680081506,0,1155.509934892799720,road,0.717999149885251,-1558891.895700000226498,1144568.203299999237061
256,14972,1,18451,65,15250.000000000000000,29318.181818181801646,0.520155038759690,0,311.266790836886912,road,0.193411830101771,-1556703.994499996304512,1143696.294399999082088
257,14973,1,18451,65,12250.000000000000000,26569.444444444448891,0.461055933089389,0,962.921325062183882,road,0.598330375121499,-1555463.111699998378754,1142942.118599999696016
258,15515,1,18451,65,7500.000000000000000,23878.205128205150686,0.314093959731543,0,2450.926367515167385,road,1.522931993198740,-1554540.061300002038479,1139101.752000000327826
259,15516,1,18451,65,10000.000000000000000,24288.461538461549935,0.411718131433096,0,2351.153179208486108,road,1.460935932219670,-1554853.790700003504753,1141403.666700001806021
260,15517,1,18451,65,13000.000000000000000,29060.606060606049141,0.447340980187696,0,835.632535542681239,road,0.519236946406492,-1556180.746100001037121,1143463.151299998164177
261,15518,1,18451,65,15250.000000000000000,29318.181818181801646,0.520155038759690,0,427.886467356861885,road,0.265875792611106,-1557056.638400003314018,1143806.755100000649691
